avatarThumbnail,cid,createTime,createTimeISO,diggCount,input,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,submittedVideoUrl,text,uid,uniqueId,videoWebUrl,text_clean,sentimen
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1912576a55eef2c1b17c4b249f338feb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c75c81a6&x-expires=1746172800&x-signature=Gt9sDcAL5rQ6qZ988tGTylHnsns%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483828180454540039,1742464552,2025-03-20T09:55:52.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,3-0,7383498554537264133,m..nabil.nabil,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/298d1cdcecb79f774607b7c270cff314~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4655ab33&x-expires=1746172800&x-signature=H2c11ldnFqnvqHsoCiVzZ2YQkiQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483828007058506497,1742464548,2025-03-20T09:55:48.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,🗿🗿🗿,7164667383880664065,shopmini399,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1912576a55eef2c1b17c4b249f338feb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c75c81a6&x-expires=1746172800&x-signature=Gt9sDcAL5rQ6qZ988tGTylHnsns%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483828139426136839,1742464545,2025-03-20T09:55:45.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,pelatih judiiii,7383498554537264133,m..nabil.nabil,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,latih judiiii,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7322126820415897602~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8c604a3b&x-expires=1746172800&x-signature=tXraETmML51PF8XiK%2BR1E7m7bKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483828048086729490,1742464530,2025-03-20T09:55:30.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,"seanday nya hukum tidak berlaku sudah ku maki maki kau , baru babak awal 3.0",6953834580399047682,.kurihing,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,seanday hukum laku ku maki maki kau baru babak awal,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/07f4f5eb46ec10571039445d2fbe2f65~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=58cce488&x-expires=1746172800&x-signature=qrZ%2FMNb%2F0scsAgO5ZWbsdbuwXcU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827975919895304,1742464511,2025-03-20T09:55:11.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,out,7219176121869698074,playerfrefire125,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,out,negatif
https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7ef0dd66&x-expires=1746172800&x-signature=EwO6NT3tGYLue5UjuK0Bl61pm30%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827852971197200,1742464490,2025-03-20T09:54:50.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Kluivert out!!!!!!!?,6975047859012977665,alvaro17_52,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,kluivert out,negatif
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42b777d91b05a6c04ea5149d6efd13a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=403697b5&x-expires=1746172800&x-signature=Ro%2BFEGA78tR2grW4ssfAkZoCdYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827507302712119,1742464437,2025-03-20T09:53:57.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,"bhahaha babak pertama 3-0
jaman sty mana pernah bgni.
bule doang stamina loyo.🤣🤣",6561045825160527873,p_d.s,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,bhahaha babak pertama jaman sty mana pernah bgni bule doang stamina loyo,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f1c44b7b7877ab15777bcf7e942f5d02~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=797559c6&x-expires=1746172800&x-signature=6wNUHYi9wyaMehSJkkIXe%2FLMmbA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827680228426504,1742464432,2025-03-20T09:53:52.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Bring back STY,6531916495311290370,varidvaozy,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,bring back sty,netral
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b0cb7fa826ef460566b60df69be00277~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a3ef7982&x-expires=1746172800&x-signature=38mMCSI5xChtfx7vO83%2BXbSkE9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827514490553094,1742464414,2025-03-20T09:53:34.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,aman masih 3.0😎😎 waktu masih panjang masih bisa⚡🤔,6965808869130437634,kabarbaik888,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,aman waktu panjang,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f6c235d106c3c042b1a501a4c35f8bf6~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b65cd5db&x-expires=1746172800&x-signature=wSC40lIaYksPKScSScwyixuFodo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827547760460562,1742464403,2025-03-20T09:53:23.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,patrick kluivert out😹,6960965705139487745,jod4m1,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,patrick kluivert out,negatif
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/265ae352785f85dd5e5f90bb01faedc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f67a0128&x-expires=1746172800&x-signature=wNb28ukC0d5Z8fOhgxZC%2Fht%2F5Eo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827466732159762,1742464387,2025-03-20T09:53:07.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Patrick out,7011274461672490010,revano_p_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,patrick out,negatif
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7e7cb884e9f83364eae9532f2d073af5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=dd548415&x-expires=1746172800&x-signature=p4R5FIbKQFH8Jx%2BQDKbefR0BNoU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827278926381879,1742464370,2025-03-20T09:52:50.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Udah bener2 dpt pelatih emas eh malah Mungut TAI dgn embel2 Komunikasi,7350243829482292230,xdcvira,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,bener dpt latih emas malah mungut tai embel komunikasi,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/287c18d4e1de3955ea8a554898d06dfd~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=155cded1&x-expires=1746172800&x-signature=e6oCTpESByD3xbbYULNKtQ1lt3A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827257498436353,1742464342,2025-03-20T09:52:22.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,babak pertama udah 3 - 0 noh coba kondisikan atuh,7347551064726717446,baso.ngaprak,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,babak pertama noh coba kondisi atuh,negatif
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/14cdb3ca7edcefbc196d6bc7574f1ea0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1d33afd9&x-expires=1746172800&x-signature=xzCHgI0tqFA%2FgNehh42p1M2kiz8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7483827268264198930,1742464331,2025-03-20T09:52:11.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Patrick out,6962127718989562882,masahsih_1234,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,patrick out,negatif
https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/51f2aae36cf8b685a8267521e9d926fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4529c62&x-expires=1746172800&x-signature=cbfoFy%2BZ9gNiyBzZrb7QgVk%2F0SU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,7457480170221421330,1736329924,2025-01-08T09:52:04.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,,7.457466861246383e+18,,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,@gita🎧ྀི patrick sepongbob😌,6992213313783563265,sayteteh,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,gita patrick sepongbob,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c7354b3c1d27c6b1642d46536c6e38ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1bdcff40&x-expires=1746172800&x-signature=Jmw2yMiNKM%2FjdnDmJ9ZXNqVWl38%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7458138406656082706,1736483192,2025-01-10T04:26:32.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,,7.457466764053071e+18,,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,pertama bang,6831023777218020354,bannaa1793,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,pertama bang,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/58cf659ba0fd6c24682039f4de1c5465~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a1274368&x-expires=1746172800&x-signature=HL4vbg8LSXydZ9Jcvki50XowgKU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7483839759744598805,1742467243,2025-03-20T10:40:43.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,,7.483839658125329e+18,,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,4-0 cok🗿,7444860066065007672,petrik.dot.com,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,cok,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ccd4254a2f673f22c6ba79da03d7f06a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a3ad85d2&x-expires=1746172800&x-signature=pI%2FfbFm%2FX87jh3N32Ts%2BZv7tlLU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7457458292344865542,1736324848,2025-01-08T08:27:28.000Z,1,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,mantapp,6815447746011890690,dyynluthfi,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,mantapp,positif
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5671e957dcd90dbaa0fcdd4a375e36b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fcae9d2f&x-expires=1746172800&x-signature=it1GC5kXNC%2FwINtxGzYIodqp2JA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7499388038884229909,1746087357,2025-05-01T08:15:57.000Z,1,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,mainkan arhan ya allah,7468301992147600402,alkafajrian01,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,main arhan allah,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9264ecad89cd3f093676512a1990588d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fdbea420&x-expires=1746172800&x-signature=zjuCevqx1I1cF1%2BzQ6WI3Zpu%2BE4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7499089260084019969,1746017793,2025-04-30T12:56:33.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,🥰,6792966044636251137,kamelaibadou,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9264ecad89cd3f093676512a1990588d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fdbea420&x-expires=1746172800&x-signature=zjuCevqx1I1cF1%2BzQ6WI3Zpu%2BE4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7499089162282582785,1746017785,2025-04-30T12:56:25.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,🥰🥰🥰,6792966044636251137,kamelaibadou,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/673312821e7977b5c23cf920dfddd0cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fed16b06&x-expires=1746172800&x-signature=hA%2BDWjhKOZBfTzIWghElon%2BrfAs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7499053775039431442,1746009530,2025-04-30T10:38:50.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,rekrut AQ aja min,7495006570041361428,panjirungkad,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,rekrut aq,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1cdc9c0f17c16f444181e81974e60484~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d5218638&x-expires=1746172800&x-signature=a11Bud3ERjKvlYtWowgM1cv7JVk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7499039558517244673,1746006231,2025-04-30T09:43:51.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,1.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,why did you cross out rafael?,7283004040085636101,lailihaliza123,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,why did cross out rafael,negatif
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6e08965c81fa9b6c61547b5af3dfc59a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d017148d&x-expires=1746172800&x-signature=FUxKRd8Y1pqPIGKsMvzQ%2FOCOA1Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7499037488485745415,1746005741,2025-04-30T09:35:41.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,follback min pliss🙏,7394049607100531718,davieslrr,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,follback pliss,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5cf236627fed92071ab9ab5b04eed4b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fae6164b&x-expires=1746172800&x-signature=YfbYf%2FyUjvXs8EViSjXEcxSqhO4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7498559315499827976,1745894416,2025-04-29T02:40:16.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,👍,7465730185905980434,infobola1231,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3b624563c9833727df58e4de5d4c51ca~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7cf2dac&x-expires=1746172800&x-signature=l3fC%2FB8Sg4rpFC7K%2FuL9mcH%2Bxrw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7498323144316076807,1745839420,2025-04-28T11:23:40.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,min emang Indonesia vs Jerman,7311162358259565573,aditpriansah0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,emang indonesia vs jerman,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2b0cb053eef973f516474e68bf63a776~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b488b28&x-expires=1746172800&x-signature=Iij03zmPBrKHXx1qQkPEcQ7Rzew%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7498320715780784914,1745838861,2025-04-28T11:14:21.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,bener ga si kalo halland mau masuk indo,7492792800723993617,paangslebeww,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,bener halland mau masuk indo,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cf5acfd4d43886b935742c78114fbc04~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e0e836a2&x-expires=1746172800&x-signature=evsQXvl3XrKCGwk3bHyzImMR%2BUw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7498238798683325192,1745819788,2025-04-28T05:56:28.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,mending sty yo,7496005920749601809,april_sheirin,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,mending sty yo,negatif
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1246feb66b8954ca6fe918ee238cd2cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e33a04a6&x-expires=1746172800&x-signature=c%2FhVcufxLmawDXmn2hPL7K2mrwc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7497955025337369364,1745753716,2025-04-27T11:35:16.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,bisa,7375793832422442000,syatunsss,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5818393e5134c0cc2f697802e0384e14~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3f7b42c5&x-expires=1746172800&x-signature=xHUgPCVQA1%2BzNALhiO6zYZVMEZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7497802733468320519,1745718267,2025-04-27T01:44:27.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,Indonesia tolong rekrut saya saat saya menyelesaikan kuliah 🔥🔥🔥,7381728577908245509,bihmdjkmil,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,indonesia tolong rekrut saat selesai kuliah,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3a968ef230aa52f7e397d754ee31f19c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7f484a6c&x-expires=1746172800&x-signature=Qrf3SwXi5XLcr8NeG05cG8jDjnE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7497789265959699208,1745715124,2025-04-27T00:52:04.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,bang timnas ko madun Masuk timnasindonesia,7393155880404091909,adin3013,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,bang timnas ko madun masuk timnasindonesia,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ed07e4f437a14ac0dc137576b7fe962b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f70527f6&x-expires=1746172800&x-signature=uoQsUc83kwHVEUuKtrVpk9K9l%2FQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7497579234287108872,1745666213,2025-04-26T11:16:53.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,indodesh,7338698444121408530,amirulfikri49_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,indodesh,netral
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/739c47ab714859142e7fe01a3f0f7f17~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dad7e4c4&x-expires=1746172800&x-signature=Dda7lvV4THKBCwDmofGJchiWY0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7497539167796806418,1745656883,2025-04-26T08:41:23.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,andai Indonesia nurut sama perkataan ozilll pasti lulus piala dunia,7490065397224915976,sbrrya,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,andai indonesia nurut sama kata ozilll pasti lulus piala dunia,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c81dcb22dbed88fae723d92bf72fabe0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=030727dd&x-expires=1746172800&x-signature=s27Y92700a2j3s%2F5mHNkMgJwmIE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7497514828283003656,1745651219,2025-04-26T07:06:59.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,jika ingin Indonesia lolos piala dunia lihatlah bocil dengan skill eropanya,7489673098087465992,beon2776,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,jika ingin indonesia lolos piala dunia lihat bocil skill eropanya,netral
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ca6087008552593bf52c77afffd7c50b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b2d6a003&x-expires=1746172800&x-signature=xBa6iAyvlMnWuHSMlV9eUm9VjmA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7497491759631450887,1745645844,2025-04-26T05:37:24.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,plis sty balikin🙏,7366665779792462854,arkakanz,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,plis sty balikin,negatif
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ecf7fc96ef5141bc0cc5c4f585d1aae0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8de90c6a&x-expires=1746172800&x-signature=5ICwsQvInidYwWH7eitUvKoK3d4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7497349703429227282,1745612782,2025-04-25T20:26:22.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,tim kroco,7217411289583698946,idanhungkul14,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,tim kroco,netral
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ecf7fc96ef5141bc0cc5c4f585d1aae0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8de90c6a&x-expires=1746172800&x-signature=5ICwsQvInidYwWH7eitUvKoK3d4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,7497349484969329415,1745612748,2025-04-25T20:25:48.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,tim krocoo...,7217411289583698946,idanhungkul14,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,tim krocoo,netral
https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=7ef0dd66&x-expires=1746172800&x-signature=EwO6NT3tGYLue5UjuK0Bl61pm30%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,7473091548201894676,1739964733,2025-02-19T11:32:13.000Z,0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,False,False,,0.0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,yg penting liat gaya pelatihnya dan takticalnya baru bisa kita menilai,7473089876566770705,wahyudi_pratama25,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,penting liat gaya latih takticalnya baru nilai,negatif
